ticker,name,exchange,category name,country
MMP.L,Marwyn Management Partners Plc,LSE,,United Kingdom
SERV.L,Servelec Group plc,LSE,Technical & System Software,United Kingdom
REDX.L,Redx Pharma Plc,LSE,,United Kingdom
LID.L,LiDCO Group plc,LSE,Medical Appliances & Equipment,United Kingdom
HR2O.L,Hazel Renewable Energy VCT2 Plc,LSE,,United Kingdom
TE19.L,TEST STOCKS ORD,LSE,,United Kingdom
UTW.L,Utilitywise Plc,LSE,Business Services,United Kingdom
INVR.L,Investec plc,LSE,,United Kingdom
RWS.L,RWS Holdings plc,LSE,Business Services,United Kingdom
MIG.L,Mobeus Income & Growth 2 VCT Ord,LSE,,United Kingdom
IBSA.L,IBIS Media VCT 1 Ord,LSE,,United Kingdom
PNA.L,Penna Consulting plc,LSE,,United Kingdom
MGHP.L,M&G High Income Packaged Unit,LSE,,United Kingdom
NEP.L,Neptune-Calculus Income and Growth VCT PLC,LSE,,United Kingdom
TE24.L,TEST STOCKS ORD,LSE,,United Kingdom
PGD.L,Patagonia Gold plc,LSE,Industrial Metals & Minerals,United Kingdom
79GL.L,Caffyns plc,LSE,,United Kingdom
UNG.L,Universe Group plc,LSE,Business Services,United Kingdom
PIRI.L,Pires Investments PLC,LSE,,United Kingdom
MYIB.L,Murray International B Ord,LSE,,United Kingdom
MGHI.L,M&G High Income Investment Trust plc,LSE,,United Kingdom
IPP.L,PCI-PAL plc,LSE,,United Kingdom
IDOX.L,IDOX plc,LSE,Technical & System Software,United Kingdom
JPB.L,JPMorgan Brazil Investment Trust plc,LSE,,United Kingdom
GCLA.IL,GRUPO CLARIN S.A. GDR(EACH REPR,IOB,,United Kingdom
SAMS.L,SAMS.L,LSE,,United Kingdom
TMKS.IL,PAO TMK GDR(EACH REPR 4 ORDS) (,IOB,,United Kingdom
PIK.IL,PIK GROUP GDR (EACH REP 1 ORD R,IOB,,United Kingdom
MPM.L,Mporium Group plc,LSE,,United Kingdom
SNGR.IL,SOCIETATEA NATIONALA DE GAZE NA,IOB,,United Kingdom
IGSS.IL,IG SEISMIC SERVICES PLC GDR (EA,IOB,,United Kingdom
HSBK.IL,JSC HALYK BANK GDR (EACH REPR 4,IOB,,United Kingdom
PHOR.IL,PJSC PHOSAGRO GDR (3 GDR REPR 1,IOB,,United Kingdom
NCSP.IL,PUBLIC JOINT STOCK COMPANY NOVO,IOB,,United Kingdom
TRCN.IL,PJSC CENTER FOR CARGO CONTAINER,IOB,,United Kingdom
RIFS.IL,RELIANCE INFRASTRUCTURE LD GDR,IOB,,United Kingdom
SKFS.IL,SHIN KONG FINANCIAL HOLDINGS CO,IOB,,United Kingdom
OPLD.IL,OPLD.IL,IOB,,United Kingdom
SAMS.IL,SAMS.IL,IOB,,United Kingdom
HYUP.L,Hyundai Motor Company,LSE,,United Kingdom
HLPD.L,HLPD.L,LSE,,United Kingdom
TCS.IL,TCS GROUP HOLDING PLC GDR (EACH,IOB,,United Kingdom
TPCL.IL,TATA POWER COMPANY LIMITED GDR,IOB,,United Kingdom
OGDC.IL,OIL AND GAS DEVELOPMENT COMPANY,IOB,,United Kingdom
HALS.IL,HALS-DEVELOPMENT PJSC GDR(1 ORD,IOB,,United Kingdom
ORDS.IL,OOREDOO Q.S.C. GDR (EACH REPR 0,IOB,,United Kingdom
14NY.L,MD MEDICAL GROUP INVESTMENTS PL,LSE,,United Kingdom
UBLS.IL,UNITED BANK LIMITED GDR (EACH R,IOB,,United Kingdom
NORD.IL,NORD GOLD SE GDR (EACH REPR 1 O,IOB,,United Kingdom
TAT.L,TATUNG CO. LTD GDR (EACH REPR 2,LSE,,United Kingdom
LNTA.IL,LENTA LTD GDR (EACH 5 REPR 1 OR,IOB,,United Kingdom
HYUO.IL,HYUNDAI MOTOR COMPANY GDS (EACH,IOB,,United Kingdom
IRAO.IL,IRAO.IL,IOB,,United Kingdom
ROSN.IL,ROSNEFT OIL COMPANY GDRS (EACH,IOB,,United Kingdom
DEPS.IL,DEPA LIMITED GDR (EACH REPR 10,IOB,,United Kingdom
KAG.IL,KAG.IL,IOB,,United Kingdom
HAG.IL,HOANG ANH GIA LAI JOINT STOCK C,IOB,,United Kingdom
CHZN.IL,JSC CHELYABINSK ZINC PLANT GDR,IOB,,United Kingdom
TAT.IL,TATUNG CO. LTD GDR (EACH REPR 2,IOB,,United Kingdom
HYUP.IL,HYUNDAI MOTOR COMPANY GDS (EACH,IOB,,United Kingdom
MDMG.IL,MD MEDICAL GROUP INVESTMENTS PL,IOB,,United Kingdom
HIN.IL,HIN.IL,IOB,,United Kingdom
46GM.L,HMS Hydraulic Machines & Systems Group plc,LSE,,United Kingdom
MGNT.IL,PJSC MAGNIT GDR (5 GDRS REPR 1,IOB,,United Kingdom
19PS.L,Kcell Joint Stock Company,LSE,,United Kingdom
WTKD.L,WTKD.L,LSE,,United Kingdom
MCBS.IL,MCB BANK LIMITED GDR (EACH REPR,IOB,,United Kingdom
OKEY.IL,O'KEY GROUP S.A. GDR (EACH REPR,IOB,,United Kingdom
TME.IL,TRADER MEDIA EAST LD GDR (EACH,IOB,,United Kingdom
LOTS.IL,LOTTE SHOPPING CO. LTD. GDR(ECH,IOB,,United Kingdom
CHE.IL,PJSC CHERKIZOVO GROUP GDR(3 GDR,IOB,,United Kingdom
PHDC.IL,PALM HILLS DEVELOPMENTS S.A.E G,IOB,,United Kingdom
SAMC.IL,SAMC.IL,IOB,,United Kingdom
50XD.L,PJSC MAGNIT GDR (5 GDRS REPR 1,LSE,,United Kingdom
MHPC.IL,MHP S.E. GDR (EACH REPR 1 ORD),IOB,,United Kingdom
HMSG.IL,HMS HYDRAULIC MACHINES & SYSTE,IOB,,United Kingdom
LKCS.IL,LUCKY CEMENT LIMITED GDR (EACH,IOB,,United Kingdom
MFON.IL,PJSC MEGAFON GDR (EACH REPR 1 O,IOB,,United Kingdom
LSRG.IL,PJSC LSR GROUP GDR (EACH REPR 1,IOB,,United Kingdom
GLPR.IL,GLOBAL PORTS INVESTMENTS PLC GD,IOB,,United Kingdom
MKIF.IL,MKIF.IL,IOB,,United Kingdom
SUBX.IL,SUBEX LIMITED GDR (EACH REPR 1,IOB,,United Kingdom
0KHH.L,Geox S.p.A.,LSE,,United Kingdom
0EKA.L,Getin Holding S.A.,LSE,,United Kingdom
0QT6.L,Genfit SA,LSE,,United Kingdom
0OGA.L,Gemalto N.V.,LSE,,United Kingdom
0DQZ.L,Banca Generali S.p.A.,LSE,,United Kingdom
0RBN.L,Refresco Group N.V.,LSE,,United Kingdom
0OPE.L,Gecina SA,LSE,,United Kingdom
0NIJ.L,SAES Getters S.p.A.,LSE,,United Kingdom
0IE9.L,"Semapa - Sociedade de Investimento e GestÃ£o, SGPS, S.A.",LSE,,United Kingdom
0J6Y.L,Societe Generale Group,LSE,,United Kingdom
G4M.L,Gear4Music (Holdings) Plc,LSE,,United Kingdom
WIND.L,Renewable Energy Generation Limited,LSE,,United Kingdom
SMTG.L,Summit Germany Limited,LSE,Property Management,United Kingdom
0HAZ.L,Capgemini SE,LSE,,United Kingdom
MGHU.L,M&G High Income Geared Unit,LSE,,United Kingdom
GFIR.L,Global Fixed Income Realisation Limited,LSE,,United Kingdom
0JWU.L,GfK SE,LSE,,United Kingdom
0O2W.L,GFT Technologies SE,LSE,,United Kingdom
SPL.L,Skil Ports & Logistics Limited,LSE,,United Kingdom
PPH.L,PPHE Hotel Group Limited,LSE,Lodging,United Kingdom
JZCP.L,JZ Capital Partners Limited,LSE,,United Kingdom
TPOG.L,Third Point Offshore Investors Limited,LSE,,United Kingdom
IBPO.L,iEnergizer Limited,LSE,Business Services,United Kingdom
IGCS.L,India Capital Growth Fund Limited,LSE,,United Kingdom
VTA.L,Volta Finance Limited,LSE,,United Kingdom
TFIF.L,TwentyFour Income Fund Limited,LSE,,United Kingdom
NESF.L,NextEnergy Solar Fund Limited,LSE,,United Kingdom
SMIF.L,TwentyFour Select Monthly Income Fund Limited,LSE,,United Kingdom
0QXZ.L,"Pershing Square Holdings, Ltd.",LSE,,United Kingdom
RUSP.L,Raven Russia Limited,LSE,,United Kingdom
SIGB.L,Sherborne Investors (Guernsey) B Limited,LSE,Asset Management,United Kingdom
KGLD.L,Lionsgold Limited,LSE,,United Kingdom
HBRN.L,Hibernia REIT plc,LSE,,United Kingdom
GHT.L,Gresham Technologies plc,LSE,Technical & System Software,United Kingdom
TTR.L,32Red Plc,LSE,,United Kingdom
GINV.L,Global Invacom Group Limited,LSE,Communication Equipment,United Kingdom
888.L,888 Holdings plc,LSE,Resorts & Casinos,United Kingdom
NKTN.L,Nektan plc,LSE,Multimedia & Graphics Software,United Kingdom
GIPO.L,Grand Group Investment PLC,LSE,,United Kingdom
0QPS.L,Givaudan SA,LSE,Specialty Chemicals,United Kingdom
SWAP.L,MoneySwap Plc,LSE,,United Kingdom
GKO.L,Greenko Group PLC,LSE,,United Kingdom
GLPR.L,Global Ports Investments PLC,LSE,Air Delivery & Freight Services,United Kingdom
38KH.L,Globaltrans Investment Plc,LSE,,United Kingdom
GLB.L,Glanbia plc,LSE,Food - Major Diversified,United Kingdom
GBP.L,Global Petroleum Limited,LSE,Independent Oil & Gas,United Kingdom
GBGR.L,GoldBridges Global Resources plc,LSE,,United Kingdom
PCFT.L,Polar Capital Global Financials Trust plc,LSE,,United Kingdom
MIGO.L,Miton Global Opportunities Ord,LSE,,United Kingdom
PCGH.L,Polar Capital Global Healthcare Trust plc,LSE,,United Kingdom
HSD.L,Hansard Global Plc,LSE,Life Insurance,United Kingdom
GLTR.IL,GLOBALTRANS INVESTMENT PLC GDR,IOB,,United Kingdom
TGBL.L,Tata Global Beverages Limited,LSE,,United Kingdom
MWGT.L,Miton Global Opportunities Ord,LSE,,United Kingdom
GWIK.L,Glenwick plc,LSE,,United Kingdom
P2P.L,P2P Global Investments,LSE,,United Kingdom
GLTR.L,Globaltrans Investment Plc,LSE,Railroads,United Kingdom
SIGT.L,Seneca Global Income & Growth Trust plc,LSE,,United Kingdom
0QV3.L,GLARNER KANTONALBANK GLARNER KA,LSE,,United Kingdom
GMS.L,Gulf Marine Services PLC,LSE,Oil & Gas Equipment & Services,United Kingdom
GOLD.IL,RANDGOLD RESOURCES LD ADS (EACH,IOB,,United Kingdom
TGL.L,Touchstone Gold Limited,LSE,,United Kingdom
GOLD.L,Randgold Resources Limited,LSE,Gold,United Kingdom
GSR.L,Golden Saint Resources Ltd,LSE,Industrial Metals & Minerals,United Kingdom
NORD.L,Nord Gold SE,LSE,,United Kingdom
NMG.L,Georgian Mining Corporation,LSE,,United Kingdom
ORE.L,Orogen Plc,LSE,,United Kingdom
0OHC.L,Groupe Gorgé SA,LSE,,United Kingdom
SFE.L,Safestyle Uk plc,LSE,Home Improvement Stores,United Kingdom
GPE.L,ICG Enterprise Trust Ord,LSE,,United Kingdom
STM.L,STM Group Plc,LSE,Asset Management,United Kingdom
TPVC.L,Triple Point Income VCT C,LSE,,United Kingdom
GUS.L,Gusbourne PLC,LSE,,United Kingdom
GRTB.IL,GUARANTY TRUST BANK PLC GDR (EA,IOB,,United Kingdom
0ELV.L,Guerbet SA,LSE,,United Kingdom
GUSC.L,Guscio PLC,LSE,,United Kingdom
GVC.L,GVC Holdings PLC,LSE,Resorts & Casinos,United Kingdom
HDD.L,Hardide PLC,LSE,Chemicals - Major Diversified,United Kingdom
HHPD.L,"Hon Hai Precision Industry Co., Ltd.",LSE,Diversified Electronics,United Kingdom
HALO.L,"HaloSource, Inc.",LSE,Chemicals - Major Diversified,United Kingdom
JHDA.L,James Halstead plc,LSE,,United Kingdom
HHPG.L,"Hon Hai Precision Industry Co., Ltd.",LSE,,United Kingdom
HR2A.L,Hazel Renewable Energy VCT2 Plc,LSE,,United Kingdom
HAYT.L,Hayward Tyler Group plc,LSE,,United Kingdom
HALS.L,Public Joint Stock Company HALS-Development,LSE,,United Kingdom
HAIK.L,HaiKe Chemical Group Ltd.,LSE,Chemicals - Major Diversified,United Kingdom
0M9A.L,Hannover Rück SE,LSE,,United Kingdom
0MGT.L,Havas SA,LSE,,United Kingdom
HSBK.L,Joint Stock Company Halyk Savings Bank Of Kazakhstan,LSE,Money Center Banks,United Kingdom
HAL.L,"HaloSource, Inc.",LSE,Chemicals - Major Diversified,United Kingdom
HMI.L,Harvest Minerals Limited,LSE,,United Kingdom
HCL.L,Hellenic Carriers Limited,LSE,,United Kingdom
HCM.L,Hutchison China MediTech Limited,LSE,Drug Manufacturers - Major,United Kingdom
HDT.L,Holders Technology plc,LSE,Diversified Electronics,United Kingdom
0FIZ.L,Hellenic Telecommunications Organization S.A.,LSE,,United Kingdom
HOT.L,Henderson Opportunities Trust plc,LSE,,United Kingdom
0P5H.L,Hexcel Corporation,LSE,,United Kingdom
0R3U.L,HELLA KGaA Hueck & Co.,LSE,,United Kingdom
0O26.L,Heineken N.V.,LSE,,United Kingdom
THRL.L,Target Healthcare REIT Limited,LSE,REIT - Healthcare Facilities,United Kingdom
UDG.L,UDG Healthcare plc,LSE,Medical Equipment Wholesale,United Kingdom
0K9U.L,Hellenic Petroleum S.A.,LSE,,United Kingdom
0M6I.L,Heijmans N.V.,LSE,,United Kingdom
PHC.L,Plant Health Care plc,LSE,Chemicals - Major Diversified,United Kingdom
OTES.IL,HELLENIC TELECOMMUNICATIONS ORG,IOB,,United Kingdom
0HAU.L,LVMH Moët Hennessy Louis Vuitton S.E.,LSE,,United Kingdom
NMC.L,NMC Health Plc,LSE,Hospitals,United Kingdom
OTES.L,Hellenic Telecommunications Organization S.A.,LSE,,United Kingdom
HSL.L,Henderson Smaller Companies Ord,LSE,,United Kingdom
0EO8.L,Helgeland Sparebank,LSE,,United Kingdom
HVTB.L,The Heavitree Brewery PLC,LSE,,United Kingdom
0NBD.L,Heineken Holding N.V.,LSE,,United Kingdom
HER.L,Herencia Resources plc.,LSE,Industrial Metals & Minerals,United Kingdom
HVTA.L,The Heavitree Brewery PLC,LSE,Restaurants,United Kingdom
HLPD.IL,HELLENIC PETROLEUM SA GDS (REPR,IOB,,United Kingdom
0NVV.L,Hera S.p.A.,LSE,,United Kingdom
OPTI.L,OptiBiotix Health plc,LSE,,United Kingdom
HINT.L,Henderson International Income Trust plc,LSE,,United Kingdom
0FIW.L,Össur hf.,LSE,,United Kingdom
HGT.L,HgCapital Trust plc,LSE,,United Kingdom
HWC.L,Highway Capital plc,LSE,,United Kingdom
HMSF.L,Highbridge Multi-Strategy Fund Limited,LSE,,United Kingdom
PHDC.L,Palm Hills Developments Company (S.A.E),LSE,,United Kingdom
HNR.L,Highlands Natural Resources plc,LSE,,United Kingdom
HIK.L,Hikma Pharmaceuticals PLC,LSE,Drugs - Generic,United Kingdom
LED.L,LED International Holdings Limited,LSE,,United Kingdom
0ISM.L,HKScan Oyj,LSE,,United Kingdom
TNCI.L,TNCI.L,LSE,,United Kingdom
HMSG.L,HMS Hydraulic Machines & Systems Group plc,LSE,,United Kingdom
HNT.L,Huntsworth plc,LSE,Advertising Agencies,United Kingdom
BAUD.IL,BAJAJ HOLDINGS & INVESTMENT LD,IOB,,United Kingdom
IL0A.L,permanent tsb Group Holdings p.l.c.,LSE,,United Kingdom
HRN.L,Hornby plc,LSE,"Specialty Retail, Other",United Kingdom
HUR.L,Hurricane Energy plc,LSE,Independent Oil & Gas,United Kingdom
0NUG.L,Magyar Telekom Telecommunications Public Limited Company,LSE,,United Kingdom
HUN.L,Hunter Resources PLC,LSE,,United Kingdom
0M69.L,OTP Bank Plc.,LSE,,United Kingdom
JLH.L,John Lewis of Hungerford plc,LSE,Home Furnishings & Fixtures,United Kingdom
HVO.L,hVIVO plc,LSE,,United Kingdom
HYUD.L,Hyundai Motor Company,LSE,Auto Manufacturers - Major,United Kingdom
MANX.L,Manx Telecom Plc,LSE,Wireless Communications,United Kingdom
HYUO.L,Hyundai Motor Company,LSE,Auto Manufacturers - Major,United Kingdom
HYDG.L,Hydrogen Group PLC,LSE,Staffing & Outsourcing Services,United Kingdom
0LWU.L,Netia S.A.,LSE,,United Kingdom
IBM.L,International Business Machines Corporation,LSE,Information Technology Services,United Kingdom
ICGT.L,ICG Enterprise Trust PLC,LSE,,United Kingdom
IDEA.L,Ideagen PLC,LSE,Technical & System Software,United Kingdom
0QAG.L,ID Logistics Group SA,LSE,,United Kingdom
PCI.L,Petroceltic International plc,LSE,,United Kingdom
TOT.L,Total Produce plc,LSE,Farm Products,United Kingdom
INM.L,Independent News & Media plc,LSE,Publishing - Newspapers,United Kingdom
CON.L,Connemara Mining Company Plc,LSE,Industrial Metals & Minerals,United Kingdom
PVR.L,Providence Resources Plc,LSE,Independent Oil & Gas,United Kingdom
MIO.L,Minco plc,LSE,Industrial Metals & Minerals,United Kingdom
NSH.L,Norish plc,LSE,Business Services,United Kingdom
GRN.L,Green REIT plc,LSE,,United Kingdom
PAP.L,Paddy Power Betfair plc,LSE,,United Kingdom
IEVF.L,Ingenious Entertainment VCT 2F Ord,LSE,,United Kingdom
IEH.L,Intelligent Energy Holdings Plc,LSE,Diversified Machinery,United Kingdom
IFP.L,IFG Group plc,LSE,Asset Management,United Kingdom
ORM.L,Ormonde Mining plc,LSE,Industrial Metals & Minerals,United Kingdom
IEVG.L,Ingenious Entertainment VCT 2G Ord,LSE,,United Kingdom
0QT8.L,Irish Residential Properties REIT plc,LSE,,United Kingdom
IE1H.L,Ingenious Entertainment VCT 1 H,LSE,,United Kingdom
IEM.L,Impax Environmental Markets plc,LSE,,United Kingdom
PTR.L,PetroNeft Resources plc,LSE,Oil & Gas Drilling & Exploration,United Kingdom
PET.L,Petrel Resources Plc,LSE,Independent Oil & Gas,United Kingdom
OGN.L,Origin Enterprises Plc,LSE,Farm Products,United Kingdom
KYGA.L,Kerry Group plc,LSE,Food - Major Diversified,United Kingdom
0NBX.L,Banca IFIS S.p.A.,LSE,,United Kingdom
IGSS.L,IG Seismic Services PLC,LSE,,United Kingdom
IHUK.L,Impact Holdings (UK) Plc,LSE,,United Kingdom
IHTD.L,The Indian Hotels Company Limited,LSE,,United Kingdom
IIT.L,The Independent Investment Trust PLC,LSE,Asset Management,United Kingdom
IIP.L,Infrastructure India PLC,LSE,,United Kingdom
RC2.L,Reconstruction Capital II Limited,LSE,,United Kingdom
IKA.L,Ilika plc,LSE,Diversified Electronics,United Kingdom
PLUS.L,Plus500 Ltd.,LSE,Investment Brokerage - National,United Kingdom
SIM.L,SimiGon Ltd.,LSE,Technical & System Software,United Kingdom
TRIT.L,Trendit Limited,LSE,,United Kingdom
MTMY.L,Matomy Media Group Ltd.,LSE,Marketing Services,United Kingdom
TAP.L,Taptica International Ltd,LSE,,United Kingdom
0MGY.L,Iliad SA,LSE,,United Kingdom
BAGR.L,Bagir Group Ltd.,LSE,Textile - Apparel Clothing,United Kingdom
MATD.L,Petro Matad Limited,LSE,Independent Oil & Gas,United Kingdom
0QY1.L,Royal Imtech N.V.,LSE,,United Kingdom
NCON.L,Norcon Plc,LSE,,United Kingdom
IPEL.L,Impellam Group PLC,LSE,Staffing & Outsourcing Services,United Kingdom
0QVU.L,IMCD N.V.,LSE,,United Kingdom
TCA.L,Terra Capital plc,LSE,,United Kingdom
IMB.L,Imperial Brands PLC,LSE,,United Kingdom
IMPT.L,Industrial Multi Property Trust plc,LSE,,United Kingdom
3LEG.L,3Legs Resources plc,LSE,,United Kingdom
OPG.L,OPG Power Ventures PLC,LSE,Electric Utilities,United Kingdom
IMM.L,ImmuPharma plc,LSE,Biotechnology,United Kingdom
TAU.L,Tau Capital plc,LSE,,United Kingdom
OPP.L,Origo Partners PLC,LSE,Asset Management,United Kingdom
0BJP.L,Salini Impregilo S.p.A.,LSE,,United Kingdom
0NPX.L,Imerys SA,LSE,,United Kingdom
IONA.L,Iona Environmental VCT A Ord,LSE,,United Kingdom
IONB.L,Iona Environmental VCT B Ord,LSE,,United Kingdom
IOF.L,Iofina plc,LSE,Specialty Chemicals,United Kingdom
FIPP.L,Frontier IP Group Plc,LSE,,United Kingdom
IPSA.L,IPSA Group PLC,LSE,,United Kingdom
OMIP.L,One Media iP Group plc,LSE,Entertainment - Diversified,United Kingdom
0KA3.L,Ipsos SA,LSE,,United Kingdom
IPE.L,Invesco Perpetual Enhanced Income Limited,LSE,,United Kingdom
IQE.L,IQE plc,LSE,Semiconductor Equipment & Materials,United Kingdom
42CL.L,PJSC MAGNITOGORSK IRON & STEEL,LSE,,United Kingdom
IRAO.L,Public Joint Stock Company Inter RAO UES,LSE,,United Kingdom
IRR.L,Ironridge Resources Limited,LSE,,United Kingdom
IRV.L,Interserve plc,LSE,Business Services,United Kingdom
IRON.L,Ironveld plc,LSE,,United Kingdom
IRG.L,Independent Resources plc,LSE,,United Kingdom
0MUN.L,Iren SpA,LSE,,United Kingdom
0ESX.L,Isagro S.p.A.,LSE,,United Kingdom
RIIC.L,Rights and Issues Investment Trust Public Limited Company,LSE,,United Kingdom
ISL.L,D4t4 Solutions Plc,LSE,,United Kingdom
RIII.L,Rights and Issues Investment Trust Public Limited Company,LSE,Asset Management,United Kingdom
TIBD.IL,TURKIYE IS BANKASI A.S. GDR (EA,IOB,,United Kingdom
0QRG.L,Banco Popolare Societa Cooperativa Scarl,LSE,,United Kingdom
ITM.L,ITM Power Plc,LSE,Diversified Electronics,United Kingdom
0MU6.L,BPER Banca S.p.A.,LSE,,United Kingdom
0LLP.L,Tiscali S.p.A.,LSE,,United Kingdom
0R8Y.L,Cassiopea S.p.A.,LSE,,United Kingdom
0NIG.L,Sabaf S.p.A.,LSE,,United Kingdom
0GA3.L,Telecom Italia S.p.A.,LSE,,United Kingdom
0NQP.L,Snam S.p.A.,LSE,,United Kingdom
0O2D.L,Saras S.p.A.,LSE,,United Kingdom
0NJP.L,Sol SpA,LSE,,United Kingdom
0RD2.L,Openjobmetis S.p.A.,LSE,,United Kingdom
0NV1.L,Snaitech S.p.A.,LSE,,United Kingdom
0NWY.L,Saipem S.p.A.,LSE,,United Kingdom
0H6I.L,Telecom Italia S.p.A.,LSE,,United Kingdom
0QEP.L,Maire Tecnimont S.p.A.,LSE,,United Kingdom
0EWD.L,Interpump Group S.p.A.,LSE,,United Kingdom
0NV4.L,TOD'S S.p.A.,LSE,,United Kingdom
0NUX.L,Prysmian S.p.A.,LSE,,United Kingdom
0OLX.L,IVS Group S.A.,LSE,,United Kingdom
0J03.L,Retelit S.p.A.,LSE,,United Kingdom
0NFP.L,Prima Industrie S.p.A.,LSE,,United Kingdom
0DHJ.L,Autogrill S.p.A.,LSE,,United Kingdom
0HBC.L,Intesa Sanpaolo S.p.A.,LSE,,United Kingdom
0R5R.L,OVS S.p.A.,LSE,,United Kingdom
0O2B.L,Gruppo MutuiOnline S.p.A,LSE,,United Kingdom
0G9J.L,Tamburi Investment Partners S.p.A.,LSE,,United Kingdom
0QEJ.L,RCS MediaGroup S.p.A.,LSE,,United Kingdom
0NQB.L,Parmalat S.p.A.,LSE,,United Kingdom
0Q6M.L,Unipol Gruppo Finanziario S.p.A.,LSE,,United Kingdom
0Q54.L,UniCredit S.p.A.,LSE,,United Kingdom
0KBS.L,Recordati S.p.A.,LSE,,United Kingdom
0FNI.L,Pininfarina SpA,LSE,,United Kingdom
0N7I.L,Cairo Communication S.p.A.,LSE,,United Kingdom
0FM1.L,Piaggio & C. SpA,LSE,,United Kingdom
0R40.L,Rai Way S.p.A.,LSE,,United Kingdom
0IE3.L,MolMed S.p.A.,LSE,,United Kingdom
0NE2.L,MONDO TV S.p.A.,LSE,,United Kingdom
0N54.L,A2A S.p.A.,LSE,,United Kingdom
0O98.L,SAVE S.p.A.,LSE,,United Kingdom
0NHY.L,Reply S.p.A.,LSE,,United Kingdom
0QII.L,Moncler S.p.A.,LSE,,United Kingdom
0R9H.L,Banca Sistema S.p.A.,LSE,,United Kingdom
0E40.L,DeA Capital S.p.A.,LSE,,United Kingdom
0QHK.L,SeSa S.p.A.,LSE,,United Kingdom
PNX.L,Phoenix IT Group PLC,LSE,,United Kingdom
0BKH.L,Italcementi SpA,LSE,,United Kingdom
0NE1.L,Mediaset S.p.A.,LSE,,United Kingdom
0QVF.L,FinecoBank Banca Fineco S.p.A.,LSE,,United Kingdom
0G0W.L,Società Iniziative Autostradali e Servizi S.p.A.,LSE,,United Kingdom
0ND7.L,Luxottica Group S.p.A.,LSE,,United Kingdom
0FP9.L,Banca Profilo S.p.A.,LSE,,United Kingdom
0R8S.L,Infrastrutture Wireless Italiane S.p.A.,LSE,,United Kingdom
0RC2.L,Poste Italiane SpA,LSE,,United Kingdom
0EW0.L,Intesa Sanpaolo S.p.A.,LSE,,United Kingdom
0MHA.L,Compagnie Industriali Riunite S.p.A.,LSE,,United Kingdom
0NSS.L,MARR S.p.A.,LSE,,United Kingdom
0MVJ.L,Tesmec S.p.A.,LSE,,United Kingdom
0E5M.L,De'Longhi S.p.A.,LSE,,United Kingdom
0N6O.L,BasicNet S.p.A.,LSE,,United Kingdom
0NV0.L,Sogefi S.p.A.,LSE,,United Kingdom
0NJ5.L,Safilo Group S.p.A.,LSE,,United Kingdom
0QE8.L,Prelios S.p.A.,LSE,Property Management,United Kingdom
0R7M.L,Banca Carige S.p.A. - Cassa di Risparmio di Genova e Imperia,LSE,,United Kingdom
0R4T.L,ePRICE S.p.A.,LSE,,United Kingdom
0QWN.L,Fincantieri S.p.A.,LSE,,United Kingdom
0K69.L,Reno de Medici SpA,LSE,,United Kingdom
0ONR.L,COFIDE - Gruppo De Benedetti S.p.A.,LSE,,United Kingdom
0NLD.L,TXT e-solutions S.p.A.,LSE,,United Kingdom
0RDO.L,Banca Mediolanum S.p.A.,LSE,,United Kingdom
0N4P.L,Italmobiliare SpA,LSE,,United Kingdom
0BKR.L,Italmobiliare S.p.A.,LSE,,United Kingdom
IVPM.L,Invesco Perpetual Select Trust plc - Managed Liquidity Share Portfolio,LSE,,United Kingdom
JPSS.L,JPM Japan Smaller 2016 Subs,LSE,,United Kingdom
JWNG.L,Jaywing plc,LSE,,United Kingdom
JDS.L,Jardine Strategic Holdings Limited,LSE,,United Kingdom
0MGO.L,JCDecaux SA,LSE,,United Kingdom
0EXG.L,"Jerónimo Martins, SGPS, S.A.",LSE,,United Kingdom
WAND.L,WANdisco plc,LSE,Technical & System Software,United Kingdom
UBMN.L,UBMN.L,LSE,,United Kingdom
MAYA.L,MayAir Group Plc,LSE,,United Kingdom
TMT.L,TMT Investments PLC,LSE,Asset Management,United Kingdom
MEDI.L,Medilink-Global UK Limited,LSE,,United Kingdom
0N0K.L,The Scottish Salmon Company PLC,LSE,,United Kingdom
MACC.L,Macromac PLC,LSE,,United Kingdom
PSDL.L,Phoenix Spree Deutschland Ltd.,LSE,,United Kingdom
JIGI.L,JPMorgan Income & Growth Inc 2016,LSE,,United Kingdom
JIGU.L,JPMorgan Income & Growth Inv Trust Units,LSE,,United Kingdom
JSI.L,Jiasen International Holdings Limited,LSE,,United Kingdom
JUSC.L,JPMorgan US Smaller Companies Ord,LSE,,United Kingdom
JMC.L,JPMorgan Chinese Ord,LSE,,United Kingdom
JMI.L,JPMorgan Smaller Companies Investment Trust plc,LSE,,United Kingdom
KCEL.L,Kcell Joint Stock Company,LSE,Wireless Communications,United Kingdom
MGNT.L,Public Joint Stock Company Magnit,LSE,Food Wholesale,United Kingdom
NVTK.L,PAO NOVATEK,LSE,Independent Oil & Gas,United Kingdom
MNZS.L,John Menzies plc,LSE,Business Services,United Kingdom
JSG.L,Johnson Service Group plc,LSE,Business Services,United Kingdom
SGGD.L,"""Surgutneftegas"" Open Joint Stock Company",LSE,Major Integrated Oil & Gas,United Kingdom
NCSP.L,Public Joint Stock Company Novorossiysk Commercial Sea Port,LSE,,United Kingdom
MFON.L,Public Joint Stock Company MegaFon,LSE,Wireless Communications,United Kingdom
