ticker,name
UGXLKR=X,UGX/LKR
UGXMUR=X,UGX/MUR
UGXMWK=X,UGX/MWK
UGXMXN=X,UGX/MXN
UGXMYR=X,UGX/MYR
UGXNAD=X,UGX/NAD
UGXNGN=X,UGXNGN=X
UGXNOK=X,UGX/NOK
UGXNZD=X,UGX/NZD
UGXOMR=X,UGX/OMR
UGXPHP=X,UGX/PHP
UGXPKR=X,UGX/PKR
UGXRON=X,UGX/RON
UGXRSD=X,UGX/RSD
UGXRUB=X,UGX/RUB
UGXRWF=X,UGX/RWF
UGXSBD=X,UGX/SBD
UGXSGD=X,UGX/SGD
UGXTHB=X,UGX/THB
UGXTND=X,UGX/TND
UGXTOP=X,UGX/TOP
UGXTRY=X,UGX/TRY
UGXTWD=X,UGX/TWD
UGXTZS=X,UGX/TZS
UGXVND=X,UGX/VND
UGXWST=X,UGX/WST
UGXXOF=X,UGX/XOF
UGXZAR=X,UGX/ZAR
UGXZMW=X,UGX/ZMW
UGXZWL=X,UGX/ZWL
USD=X,USD/USD
UYU=X,USD/UYU
UYUARS=X,UYU/ARS
UYUBOB=X,UYU/BOB
UYUBRL=X,UYU/BRL
UYUCHF=X,UYU/CHF
UYUCLP=X,UYU/CLP
UYUCOP=X,UYU/COP
UYUEUR=X,UYU/EUR
UYUGBP=X,UYU/GBP
UYUMXN=X,UYU/MXN
UYUPEN=X,UYU/PEN
UYUPYG=X,UYU/PYG
UYUTHB=X,UYU/THB
UYUUSD=X,UYU/USD
UYUVEF=X,UYU/VEF
UZS=X,USD/UZS
VEF=X,USD/VEF
VEFARS=X,VEF/ARS
VEFBOB=X,VEF/BOB
VEFBRL=X,VEF/BRL
VEFCAD=X,VEF/CAD
VEFCHF=X,VEF/CHF
VEFCLP=X,VEF/CLP
VEFCOP=X,VEF/COP
VEFEUR=X,VEF/EUR
VEFGBP=X,VEF/GBP
VEFMXN=X,VEF/MXN
VEFPEN=X,VEF/PEN
VEFPYG=X,VEF/PYG
VEFTHB=X,VEF/THB
VEFUSD=X,VEF/USD
VEFUYU=X,VEF/UYU
VEFXDR=X,VEF/XDR
VND=X,USD/VND
VNDJPY=X,VND/JPY
VNDKRW=X,VND/KRW
VUV=X,USD/VUV
VUVAED=X,VUV/AED
VUVARS=X,VUV/ARS
VUVBMD=X,VUV/BMD
VUVBOB=X,VUV/BOB
VUVBRL=X,VUV/BRL
VUVCAD=X,VUV/CAD
VUVCHF=X,VUV/CHF
VUVCLP=X,VUV/CLP
VUVCOP=X,VUV/COP
VUVEGP=X,VUV/EGP
VUVEUR=X,VUV/EUR
VUVGBP=X,VUV/GBP
VUVILS=X,VUV/ILS
VUVJOD=X,VUV/JOD
VUVMAD=X,VUV/MAD
VUVMUR=X,VUV/MUR
VUVMXN=X,VUV/MXN
VUVNGN=X,VUV/NGN
VUVPEN=X,VUV/PEN
VUVSAR=X,VUV/SAR
VUVUSD=X,VUV/USD
VUVUYU=X,VUV/UYU
VUVVEF=X,VUV/VEF
VUVZAR=X,VUV/ZAR
VUVZWL=X,VUV/ZWL
WST=X,USD/WST
WSTCHF=X,WST/CHF
WSTEUR=X,WST/EUR
WSTGBP=X,WST/GBP
WSTUSD=X,WST/USD
XAF=X,USD/XAF
XAFDKK=X,XAF/DKK
XAG=X,SILVER 1 OZ 999 NY
XCD=X,USD/XCD
XCDCAD=X,XCD/CAD
XCDCHF=X,XCD/CHF
XCDDKK=X,XCD/DKK
XCDEUR=X,XCD/EUR
XCDGBP=X,XCD/GBP
XCDUSD=X,XCD/USD
XCP=X,COPPER HIGHGRADE
XDR=X,USD/XDR
XDRDKK=X,XDR/DKK
XDREUR=X,XDR/EUR
XDRGBP=X,XDR/GBP
XDRLTL=X,XDR/LTL
XDRNOK=X,XDR/NOK
XDRUSD=X,XDR/USD
XOF=X,USD/XOF
XOFDKK=X,XOF/DKK
XOFGHS=X,XOF/GHS
XPF=X,USD/XPF
XPFCAD=X,XPF/CAD
XPFCHF=X,XPF/CHF
XPFEUR=X,XPF/EUR
XPFGBP=X,XPF/GBP
XPFUSD=X,XPF/USD
YER=X,USD/YER
YERTHB=X,YER/THB
ZAR=X,USD/ZAR
ZARAED=X,ZAR/AED
ZARANG=X,ZAR/ANG
ZARAOA=X,ZAR/AOA
ZARAUD=X,ZAR/AUD
ZARBRL=X,ZAR/BRL
ZARBWP=X,ZAR/BWP
ZARCAD=X,ZAR/CAD
ZARCHF=X,ZAR/CHF
ZARCLP=X,ZAR/CLP
ZARCNY=X,ZAR/CNY
ZARCZK=X,ZAR/CZK
ZARDKK=X,ZAR/DKK
ZAREGP=X,ZAR/EGP
ZAREUR=X,ZAR/EUR
ZARGBP=X,ZAR/GBP
ZARGHS=X,ZAR/GHS
ZARHKD=X,ZAR/HKD
ZARHRK=X,ZAR/HRK
ZARHUF=X,ZAR/HUF
ZARIDR=X,ZAR/IDR
ZARILS=X,ZAR/ILS
ZARINR=X,ZAR/INR
ZARISK=X,ZAR/ISK
ZARJOD=X,ZAR/JOD
ZARJPY=X,ZAR/JPY
ZARKES=X,ZAR/KES
ZARKRW=X,ZAR/KRW
ZARKWD=X,ZAR/KWD
ZARLKR=X,ZAR/LKR
ZARLSL=X,ZAR/LSL
ZARLTL=X,ZAR/LTL
ZARLVL=X,ZAR/LVL
ZARMAD=X,ZAR/MAD
ZARMUR=X,ZAR/MUR
ZARMWK=X,ZAR/MWK
ZARMXN=X,ZAR/MXN
ZARMYR=X,ZAR/MYR
ZARNGN=X,ZAR/NGN
ZARNOK=X,ZAR/NOK
ZARNZD=X,ZAR/NZD
ZAROMR=X,ZAR/OMR
ZARPHP=X,ZAR/PHP
ZARPKR=X,ZAR/PKR
ZARPLN=X,ZAR/PLN
ZARQAR=X,ZAR/QAR
ZARRSD=X,ZAR/RSD
ZARRUB=X,ZAR/RUB
ZARSAR=X,ZAR/SAR
ZARSCR=X,ZAR/SCR
ZARSEK=X,ZAR/SEK
ZARSGD=X,ZAR/SGD
ZARSZL=X,ZAR/SZL
ZARTHB=X,ZAR/THB
ZARTND=X,ZAR/TND
ZARTRY=X,ZAR/TRY
ZARTWD=X,ZAR/TWD
ZARUAH=X,ZAR/UAH
ZARUGX=X,ZAR/UGX
ZARUSD=X,ZAR/USD
ZARXDR=X,ZAR/XDR
ZMW=X,USD/ZMW
ZMWCAD=X,ZMW/CAD
ZMWCHF=X,ZMW/CHF
ZMWDKK=X,ZMW/DKK
ZMWEUR=X,ZMW/EUR
ZMWGBP=X,ZMW/GBP
ZMWJPY=X,ZMW/JPY
ZMWUSD=X,ZMW/USD
ZWL=X,USD/ZWL
