ticker,name,exchange,category name,country
RYZN.F,"CHINA LNG GROUP HD-,002",FRA,,France
SGG.F,Silver Base Group Holdings Limited,FRA,,France
COA1.F,Comba Telecom Systems Holdings Limited,FRA,,France
M3I.F,Minth Group Limited,FRA,,France
VH1.DE,VietNam Holding Limited,FRA,,France
4P7.F,Pacific Online Limited,FRA,,France
SEI.F,SPT Energy Group Inc.,FRA,,France
599A.F,Sands China Ltd.,FRA,,France
79S.F,Sinosoft Technology Group Limited,FRA,,France
C4S1.F,China State Construction International Holdings Limited,FRA,,France
PWE.F,PW Medtech Group Limited,FRA,,France
T9P.F,Tianjin Port Development Holdings Limited,FRA,,France
V4L.F,VinaLand Limited,FRA,,France
G8L.F,GREENLIGHT CAP.RE A DL-01,FRA,,France
3TG.F,Trigiant Group Limited,FRA,,France
S2N.F,Shenguan Holdings (Group) Limited,FRA,,France
MUF.F,MANCHESTER UTD (NEW) A,FRA,,France
KYRA.F,Kyocera Corporation,FRA,,France
2M7C.F,China Medical System Holdings Limited,FRA,,France
C3F.F,Munsun Capital Group Limited,FRA,,France
4DT.F,TC Orient Lighting Holdings Limited,FRA,,France
TPQ.F,Tianneng Power International Limited,FRA,,France
9Z1.F,Value Partners Group Limited,FRA,,France
C1P.F,Consun Pharmaceutical Group Limited,FRA,,France
2P5.F,Pingtan Marine Enterprise Ltd.,FRA,,France
E5Y1.F,Endeavour Mining Corporation,FRA,,France
8WY.F,"Wynn Macau, Limited",FRA,,France
MWX.F,Mewah International Inc.,FRA,,France
34T1.F,Tiangong International Company Limited,FRA,,France
S7F1.F,Sincere Watch (Hong Kong) Limited,FRA,,France
LAR.F,Lam Research Corporation,FRA,,France
L8L.F,"Grupo Lala, S.A.B. de C.V.",FRA,,France
134.F,Seplat Petroleum Development Company Plc,FRA,,France
9TP.F,Texas Pacific Land Trust,FRA,,France
LA8N.F,"Lantronix, Inc.",FRA,,France
LA2.F,"Snyder's-Lance, Inc.",FRA,,France
PRL.F,"RALPH LAUREN A DL-,01",FRA,,France
9ML.F,Merus Labs International Inc.,FRA,,France
LED.F,"LANDS END INC. DL-,01",FRA,,France
LR81.F,Largo Resources Ltd.,FRA,,France
LAB.F,Laboratory Corporation of America Holdings,FRA,,France
ULC.F,UNITEDLABELS Aktiengesellschaft,FRA,Apparel Stores,France
LGP1.F,Laird PLC,FRA,,France
L4R.F,Laramide Resources Ltd.,FRA,,France
LUS.F,Lang & Schwarz Aktiengesellschaft,FRA,Investment Brokerage - National,France
LDU.F,"Landauer, Inc.",FRA,,France
W1D.F,Salt Lake Potash Limited,FRA,,France
8LP.F,"Laredo Petroleum, Inc.",FRA,,France
LPE.F,Groupe Laurent-Perrier,FRA,,France
LCR.F,Las Vegas Sands Corp.,FRA,Resorts & Casinos,France
8GL.F,Great Lakes Graphite Inc.,FRA,,France
4SL.F,Silver Lake Resources Limited,FRA,,France
OLB.F,Oldenburgische Landesbank AG,FRA,,France
PRZ.F,"Proto Labs, Inc.",FRA,,France
LT6.F,Ladenburg Thalmann Financial Services Inc.,FRA,,France
28E.F,Engagement Labs Inc.,FRA,,France
LD1A.F,Ladder Capital Corp,FRA,,France
LT5.F,Lassila & Tikanoja Oyj,FRA,,France
LSU1.F,Land Securities Group plc,FRA,,France
LAG.F,Lagardère SCA,FRA,,France
LGR.F,Spire Inc.,FRA,,France
LDE.F,"LANDEC CORP. DL-,01",FRA,,France
LC3.F,Layne Christensen Company,FRA,,France
12J.F,LatÃ©coÃ¨re S.A.,FRA,,France
LH9.F,LaSalle Hotel Properties,FRA,,France
CHZ.F,China Resources Land Limited,FRA,,France
G31.F,Graphene 3D Lab Inc.,FRA,,France
RV6.F,"Charles River Laboratories International, Inc.",FRA,,France
09B.F,lastminute.com N.V.,FRA,,France
0L8.F,"LANTHEUS HLDGS DL-,01",FRA,,France
LCR.DE,Las Vegas Sands Corp.,FRA,Resorts & Casinos,France
W0I.F,Copper Lake Resources Ltd.,FRA,,France
LA5.F,Silicon Laboratories Inc.,FRA,,France
LAV.F,SNC-Lavalin Group Inc.,FRA,,France
LB7.F,Libbey Inc.,FRA,,France
LBG.F,"LIONBRIDGE TECHNO. DL-,01",FRA,,France
LBMB.F,Nano One Materials Corp.,FRA,,France
LBA.F,Design Hotels AG,FRA,,France
LB3B.F,Liberty Ventures,FRA,,France
LCO.PA,Wavestone SA,PAR,,France
LCM.F,Costamare Inc.,FRA,,France
LCO.F,Lincoln National Corporation,FRA,,France
LCX.F,"L-3 Communications Holdings, Inc.",FRA,,France
LDL.PA,Groupe LDLC,PAR,"Specialty Retail, Other",France
TLA.F,True Leaf Medicine International Ltd.,FRA,,France
T77.F,"LendingTree, Inc.",FRA,,France
LXI.F,Lennox International Inc.,FRA,,France
LE7.F,"Lee Enterprises, Incorporated",FRA,,France
LRT.F,Legacy Reserves LP,FRA,,France
OSR.F,OSRAM Licht AG,FRA,Diversified Electronics,France
LP1.F,"Leggett & Platt, Incorporated",FRA,,France
LEAA.F,LEAA.F,FRA,,France
LE6N.F,Lear Corporation,FRA,,France
LEI.F,Leifheit Aktiengesellschaft,FRA,Personal Products,France
4HV.F,Maple Leaf Green World Inc.,FRA,,France
LLC.F,LendLease Group,FRA,,France
LN3.F,Leucadia National Corporation,FRA,,France
LNN.F,Lennar Corporation,FRA,,France
LEO.F,LEONI AG,FRA,Auto Parts,France
0LT.F,Leoch International Technology Limited,FRA,,France
LNC.PA,Les Nouveaux Constructeurs SA,PAR,Residential Construction,France
1T6.F,"TPG Specialty Lending, Inc.",FRA,,France
LXN.F,Lexington Realty Trust,FRA,,France
LXK.F,"Lexmark International, Inc.",FRA,,France
LGG.F,"Legg Mason, Inc.",FRA,,France
LEC.F,Lechwerke AG,FRA,,France
LVCN.F,"Level 3 Communications, Inc.",FRA,,France
8LC.F,LendingClub Corporation,FRA,,France
LMP.F,Lee and Man Paper Manufacturing Limited,FRA,,France
LX31.F,"Lexicon Pharmaceuticals, Inc.",FRA,,France
L5K.F,Lekoil Limited,FRA,,France
LFS.F,"Littelfuse, Inc.",FRA,,France
G9L.F,LGO Energy plc,FRA,,France
LGDN.F,Ligand Pharmaceuticals Incorporated,FRA,,France
LG1.F,"LGI Homes, Inc.",FRA,,France
LGLG.F,LG Electronics Inc.,FRA,,France
LHW.F,LUNDIN MINING CORP. SDR 1,FRA,,France
LH6.F,"LHC Group, Inc.",FRA,,France
LIV.F,"Autoliv, Inc.",FRA,,France
0KF1.F,"Lilis Energy, Inc.",FRA,,France
LKI.F,LinkedIn Corporation,FRA,,France
LLZ.F,Liberty Property Trust,FRA,,France
LL2.F,"LIFELOCK INC. DL -,001",FRA,,France
LMO.F,"Lithia Motors, Inc.",FRA,,France
LMX.F,Luminex Corporation,FRA,,France
THH.F,Teekay LNG Partners L.P.,FRA,,France
LNLB.F,Li Ning Company Limited,FRA,,France
LN1.F,Stockland Corporation Limited,FRA,,France
LNK.F,"Limelight Networks, Inc.",FRA,,France
1H6.F,HOEGH LNG PARTNERS UTS,FRA,,France
LNR.F,Linamar Corporation,FRA,,France
TGH.F,Logwin AG,FRA,,France
11P.F,PBF Logistics LP,FRA,,France
SUN.F,"Energy Transfer Partners, L.P.",FRA,,France
MLLCS.NX,Locasolog Société Anonyme,ENX,,France
K90.F,Loomis AB (publ),FRA,,France
2HL.F,"Houlihan Lokey, Inc.",FRA,,France
LP3.F,Louisiana-Pacific Corporation,FRA,,France
L95.F,"Loxo Oncology, Inc.",FRA,,France
1L8.F,Loral Space & Communications Inc.,FRA,,France
A6C.F,Cache Logistics Trust,FRA,,France
LO9.F,LO9.F,FRA,,France
LO6A.F,Lookers plc,FRA,,France
LWE.F,"Lowe's Companies, Inc.",FRA,,France
LOR.DE,L'Oréal S.A.,FRA,Personal Products,France
L8G.F,Loblaw Companies Limited,FRA,,France
LOR.F,L'Oréal S.A.,FRA,Personal Products,France
MLLCS.PA,Locasolog Société Anonyme,PAR,,France
9LG.F,"LogMeIn, Inc.",FRA,,France
13N.F,Horizon North Logistics Inc.,FRA,,France
NVAI.F,Loxley Public Company Limited,FRA,,France
1L2.F,LOMBARD MEDICAL,FRA,,France
LOUP.PA,L.D.C. S.A.,PAR,Food - Major Diversified,France
RLF.F,Longfor Properties Co. Ltd.,FRA,,France
LO24.F,Lotto24 AG,FRA,,France
G17.F,GRUPA LOTOS S.A. ZY 1,FRA,,France
TSN.F,The Local Shopping REIT plc,FRA,,France
K1R.F,KROMI Logistik AG,FRA,Industrial Equipment Wholesale,France
LOM.F,Lockheed Martin Corporation,FRA,Aerospace/Defense - Major Diversified,France
LP6.F,Livzon Pharmaceutical Group Inc.,FRA,,France
LPZB.F,"LightPath Technologies, Inc.",FRA,,France
3PX.F,Navios Maritime Partners L.P.,FRA,,France
LQZ.F,Thai Oil Public Company Limited,FRA,,France
LR21.F,Rojo Resources Ltd.,FRA,,France
LRY.F,"TrueBlue, Inc.",FRA,,France
LRD.F,"LUNA INOVATIONS DL-,01",FRA,,France
LRA.F,Aura Silver Resources Inc.,FRA,,France
LSPN.F,Chocoladefabriken Lindt & Sprüngli AG,FRA,,France
LSJ.F,"Lianhua Supermarket Holdings Co., Ltd.",FRA,,France
LS2.F,LSI Industries Inc.,FRA,,France
MLLSK.PA,"Leyne, Strauss-Kahn & Partners Compagnie Financière",PAR,,France
LSX.F,LS Telcom AG,FRA,Wireless Communications,France
LS3.F,"LSB Industries, Inc.",FRA,,France
LSO.F,The Lebanese Company for the Development and Reconstruction of Beirut Central District S.A.L.,FRA,,France
TW11.F,Tenaris S.A.,FRA,,France
SOC.F,Subsea 7 S.A.,FRA,,France
SESG.PA,SES S.A.,PAR,Broadcasting - TV,France
T6C.F,T6C.F,FRA,,France
PD5.F,Pegas Nonwovens S.A.,FRA,,France
C9M.F,C9M.F,FRA,,France
LYV.F,Lundin Petroleum AB (publ),FRA,,France
ORC.PA,Orco Property Group SA,PAR,,France
3W9K.F,3W Power S.A.,FRA,,France
SEN.F,Senvion S.A.,FRA,,France
B7C.F,D'Amico International Shipping S.A.,FRA,,France
1SO.F,Samsonite International S.A.,FRA,,France
ADJ.F,ADO Properties S.A.,FRA,,France
COC.F,L'Occitane International S.A.,FRA,,France
0OE.F,"Orion Engineered Carbons, S.A.",FRA,,France
8LM.F,Lucky Minerals Inc.,FRA,,France
RRTL.F,RTL Group SA,FRA,,France
LUK.F,PJSC LUKOIL,FRA,,France
58L1.F,"Camber Energy, Inc.",FRA,,France
2LR.F,CHIN.LUMENA NEW MAT.REG S,FRA,,France
13C.F,Capital Senior Living Corporation,FRA,,France
UGY.F,AS Grindeks,FRA,,France
LVO.F,"LivePerson, Inc.",FRA,,France
MOH.F,LVMH Moët Hennessy Louis Vuitton S.E.,FRA,,France
W3N.F,W3N.F,FRA,,France
UU4.F,AS Olainfarm,FRA,,France
VTZ.F,A/S SAF Tehnika,FRA,,France
LWB.F,Mesoblast Limited,FRA,,France
1HP1.F,Redde plc,FRA,,France
LWBA.F,Mesoblast Limited,FRA,,France
2LW.F,William Lyon Homes,FRA,,France
LY7.F,"Lydall, Inc.",FRA,,France
LYIA.F,Lynas Corporation Limited,FRA,,France
TLY.F,Tate & Lyle plc,FRA,,France
LYI.F,Lynas Corporation Limited,FRA,,France
LZ1.F,"Momenta Pharmaceuticals, Inc.",FRA,,France
SWM.F,Swedish Match AB (publ),FRA,,France
4MG.F,"Match Group, Inc.",FRA,,France
44M.F,Mermaid Maritime Public Company Limited,FRA,,France
NUJ.F,Mawson West Ltd.,FRA,,France
4M4.F,Macquarie Group Limited,FRA,,France
M1D1.F,Max Resource Corp.,FRA,,France
MQ8.F,MAG Silver Corp.,FRA,,France
MW1A.F,Matthews International Corporation,FRA,,France
NF9.F,"Mad Catz Interactive, Inc.",FRA,,France
MLW.F,"MarineMax, Inc.",FRA,,France
M01.F,Mason Graphite Inc.,FRA,,France
13M.F,Main Street Capital Corporation,FRA,,France
MXW.F,"Maxwell Technologies, Inc.",FRA,,France
MPLN.F,Tellurian Inc.,FRA,,France
MT1.F,MetalsTech Limited,FRA,,France
MF6.F,MagForce AG,FRA,Medical Appliances & Equipment,France
4SM.F,Sevan Marine ASA,FRA,,France
MGA.F,Magna International Inc.,FRA,Auto Parts,France
M5HA.F,Maxim Resources Inc.,FRA,,France
NHM.F,"Marchex, Inc.",FRA,,France
024.F,Mastermyne Group Limited,FRA,,France
MAQ.F,"Marriott International, Inc.",FRA,,France
03M.F,Martinrea International Inc.,FRA,,France
MSN.F,"Marsh & McLennan Companies, Inc.",FRA,,France
TWL.F,"Simpson Manufacturing Co., Inc.",FRA,,France
9MG.F,"MAGNEGAS CORP. DL-,001",FRA,,France
1MA.F,"MACOM Technology Solutions Holdings, Inc.",FRA,,France
304.F,Mag One Products Inc.,FRA,,France
14M.F,Macquarie Infrastructure Corporation,FRA,,France
MMR.F,Marifil Mines Ltd.,FRA,,France
M6G.F,The Macerich Company,FRA,,France
MNMA.F,ManTech International Corporation,FRA,,France
3TY.F,Titan Machinery Inc.,FRA,,France
3M4.F,Masimo Corporation,FRA,,France
L9G.F,Rickmers Maritime,FRA,,France
MKN.F,Semiconductor Manufacturing International Corp.,FRA,,France
M8V.F,Marriott Vacations Worldwide Corporation,FRA,,France
MM2.F,"Mines Management, Inc.",FRA,,France
MNG.F,"The Manitowoc Company, Inc.",FRA,,France
NGF.F,Neptune Marine Services Limited,FRA,,France
3TE.F,3TE.F,FRA,,France
2MV1.F,Mavshack AB (publ),FRA,,France
0MV.F,"Marinus Pharmaceuticals, Inc.",FRA,,France
NNF1.F,MannKind Corporation,FRA,,France
MXR.F,Mawson Resources Limited,FRA,,France
MBJ.F,MBIA Inc.,FRA,,France
MBQ.F,Mobotix AG,FRA,Communication Equipment,France
BRU.F,MBANK S.A. ZY 4,FRA,,France
MB9.F,Manitoba Telecom Services Inc.,FRA,,France
RJ8.F,Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco,FRA,,France
VC3.F,Columbus McKinnon Corporation,FRA,,France
MCK.F,McKesson Corporation,FRA,,France
MEF1.F,MCH Group AG,FRA,,France
MIQ.F,"McDermott International, Inc.",FRA,,France
MDO.F,McDonald's Corporation,FRA,Restaurants,France
MCE.F,medical columbus AG,FRA,Information Technology Services,France
US8A.F,McEwen Mining Inc.,FRA,,France
OLU1.F,MCOT Public Company Limited,FRA,,France
MCY.F,"Mercury Systems, Inc.",FRA,,France
MPJ.F,MPJ.F,FRA,,France
MCLC.PA,MECELEC S.A.,PAR,,France
MCP.F,Microchip Technology Incorporated,FRA,,France
8IS1.F,Invictus MD Strategies Corp.,FRA,,France
MRE.F,"MDU Resources Group, Inc.",FRA,,France
MDH.F,"M.D.C. Holdings, Inc.",FRA,,France
MD5.F,Medallion Financial Corp.,FRA,,France
MDN.F,Medion AG,FRA,Electronic Equipment,France
PX3.F,PENNTEX MIDST.PART.LP UTS,FRA,,France
3SWN.F,"Remark Holdings, Inc.",FRA,,France
MED.F,MEDICLIN Aktiengesellschaft,FRA,Hospitals,France
MRD.F,Medallion Resources Ltd.,FRA,,France
24P.F,"Second Sight Medical Products, Inc.",FRA,,France
VDTN.F,Onstream Media Corp.,FRA,,France
M6X1.F,"Yield10 Bioscience, Inc.",FRA,,France
OGPN.F,NRG Metals Inc.,FRA,,France
PM7A.F,PHILIPPINE METALS,FRA,,France
0M4.F,"Mersana Therapeutics, Inc.",FRA,,France
MMIA.F,"MEI Pharma, Inc.",FRA,,France
62M.F,Metro Inc.,FRA,,France
U9U.F,Ucore Rare Metals Inc.,FRA,,France
NGQ1.F,Medicure Inc.,FRA,,France
S98.F,Strategic Metals Ltd.,FRA,,France
I4T1.F,Intertainment Media Inc.,FRA,,France
0MZ.F,Mezzi Holdings Inc.,FRA,,France
C75.F,C75.F,FRA,,France
M9K.F,Metminco Limited,FRA,,France
A5R.F,AuRico Metals Inc.,FRA,,France
4MH.F,MHM Metals Limited,FRA,,France
29E.F,"Entellus Medical, Inc.",FRA,,France
MEY.F,Meritage Homes Corporation,FRA,,France
RMZ.F,Russel Metals Inc.,FRA,,France
MEE.F,Carbon Energy Limited,FRA,,France
WL4N.F,INV Metals Inc.,FRA,,France
8TM.F,Trade Me Group Limited,FRA,,France
4P1.F,PNX Metals Limited,FRA,,France
6HS.F,Horseshoe Metals Limited,FRA,,France
8BX1.F,BRIXTON METALS CORP.,FRA,,France
SPM.F,Splendid Medien AG,FRA,Entertainment - Diversified,France
M3P.F,"Medical Properties Trust, Inc.",FRA,,France
MM3.F,"Merit Medical Systems, Inc.",FRA,,France
NM4.F,Natus Medical Incorporated,FRA,,France
C2CA.F,Concord Medical Services Holdings Limited,FRA,,France
TAO.F,Talon Metals Corp.,FRA,,France
3OV.F,Syndicated Metals Limited,FRA,,France
T98.F,Wright Medical Group N.V.,FRA,,France
S6R.F,S6R.F,FRA,,France
S9Y.F,Silvercorp Metals Inc.,FRA,,France
VJF.F,Vital Metals Limited,FRA,,France
4FZ.F,"Mexichem, S.A.B. de C.V.",FRA,,France
MLB1.F,"Mercadolibre, Inc.",FRA,,France
MFC1.F,MFC Bancorp Ltd.,FRA,,France
M4Z.F,"MFA Financial, Inc.",FRA,,France
MMF.F,Modine Manufacturing Company,FRA,,France
MGN.F,Mologen AG,FRA,Biotechnology,France
MGM.F,Capricorn Metals Limited,FRA,,France
M1I.F,"MGP Ingredients, Inc.",FRA,,France
MGI.F,Meggitt PLC,FRA,,France
I8M.F,Sims Metal Management Limited,FRA,,France
4T3A.F,TRIPLE-S MANAG.CORP.B DL1,FRA,,France
1MG.F,MGX Minerals Inc.,FRA,,France
VMR1.F,Value Management & Research AG,FRA,,France
MGE.F,Australian Vintage Ltd,FRA,,France
I8MA.F,Sims Metal Management Limited,FRA,,France
3TK.F,Teekay Tankers Ltd.,FRA,,France
3P83.F,Paragon Shipping Inc.,FRA,,France
MHN2.F,Reliq Health Technologies Inc.,FRA,,France
S8V.F,Seaspan Corporation,FRA,,France
MHZ.F,Motor Oil (Hellas) Corinth Refineries S.A.,FRA,,France
RXM3.F,RXM3.F,FRA,,France
5NM.F,Navios Maritime Midstream Partners L.P.,FRA,,France
0VT.F,VTTI ENERGY PARTNERS UTS,FRA,,France
S0Q.F,Scorpio Tankers Inc.,FRA,,France
MH2.F,"Schweitzer-Mauduit International, Inc.",FRA,,France
TCD.F,Teekay Corporation,FRA,,France
7CP.F,Capital Product Partners L.P.,FRA,,France
2T7.F,Transocean Partners LLC,FRA,,France
3P82.F,3P82.F,FRA,,France
MHI.F,"MoSys, Inc.",FRA,,France
8SD.F,Seadrill Partners LLC,FRA,,France
S6W.F,StealthGas Inc.,FRA,,France
0R9.F,0R9.F,FRA,,France
0CMB.F,"Compañía Minera Autlán, S.A.B. de C.V.",FRA,,France
ORS.F,Orex Minerals Inc.,FRA,,France
MVIN.F,"MICROVISION NEW DL -,001",FRA,,France
14L.F,The a2 Milk Company Limited,FRA,,France
0E41.F,ENLINK MIDSTREAM UTS,FRA,,France
RV2.F,RV2.F,FRA,,France
NJAN.F,Minaean SP Construction Corp.,FRA,,France
6LMN.F,Millrock Resources Inc.,FRA,,France
MZ4.F,Mitie Group plc,FRA,,France
32L.F,InZinc Mining Ltd.,FRA,,France
MSF.DE,Microsoft Corporation,FRA,Business Software & Services,France
6OM.F,"Owens & Minor, Inc.",FRA,,France
M3B.F,Mic AG,FRA,Asset Management,France
69M.F,Irisity AB (publ),FRA,,France
RIM.F,Richmont Mines Inc.,FRA,,France
L3O1.F,Navis Resources Corp.,FRA,,France
NXPT.F,Tesoro Minerals Corp.,FRA,,France
04U1.F,Nitinat Minerals Corporation,FRA,,France
L9J.F,International Millennium Mining Corp.,FRA,,France
M8R.F,Mirasol Resources Ltd.,FRA,,France
8EE.F,Energia Minerals Limited,FRA,,France
9OM.F,Orofino Minerals Inc.,FRA,,France
A49.F,Migao Corporation,FRA,,France
N9M.F,Nautilus Minerals Inc.,FRA,,France
MXB.F,Caeneus Minerals Ltd,FRA,,France
MJB.F,Mirvac Group,FRA,,France
MKQ.F,"MITEK SYS INC. DL-,001",FRA,,France
8MH.F,MIDPOINT HOLDINGS LTD,FRA,,France
0PX.F,PHILEX MNG. CORP. PP 1,FRA,,France
F5J.F,Mineral Resources Limited,FRA,,France
MS5.F,"Super Micro Computer, Inc.",FRA,,France
5MO.F,"MINDBODY, Inc.",FRA,,France
RMR.F,Rice Midstream Partners LP,FRA,,France
C4A1.F,Continental Precious Minerals Inc.,FRA,,France
P1J1.F,Playfair Mining Ltd.,FRA,,France
14S.F,Sulliden Mining Capital Inc.,FRA,,France
PKJ2.F,Rusoro Mining Ltd.,FRA,,France
SMK.F,Saturn Oil & Gas Inc.,FRA,,France
G7P.F,Greenland Minerals and Energy Limited,FRA,,France
070.F,Confederation Minerals Ltd.,FRA,,France
U9A.F,Uravan Minerals Inc.,FRA,,France
1SM.F,"Summit Midstream Partners, LP",FRA,,France
M8B.F,Mission NewEnergy Limited,FRA,,France
MUT.F,Mineralbrunnen Überkingen-Teinach GmbH & Co. KGaA,FRA,,France
NUN.F,Northern Minerals Limited,FRA,,France
2MP1.F,"Midstates Petroleum Company, Inc.",FRA,,France
MPB.F,MARTIN MIDSTREAM PAR.L.P.,FRA,,France
TX0.F,TerraX Minerals Inc.,FRA,,France
PB3.F,Polymet Mining Corp.,FRA,,France
MRR.F,Trinity Mirror plc,FRA,,France
PGM.F,Stillwater Mining Company,FRA,,France
W5E.F,Peel Mining Limited,FRA,,France
7C6.F,Cordoba Minerals Corp.,FRA,,France
18E.F,"Enable Midstream Partners, LP",FRA,,France
MLSKN.PA,Microskin Plc,PAR,,France
MJH.F,Australian Mines Limited,FRA,,France
MJF.F,"Myers Industries, Inc.",FRA,,France
MKV.F,Markel Corporation,FRA,,France
MKT.F,"MKS Instruments, Inc.",FRA,,France
MLNEI.PA,News Invest,PAR,Conglomerates,France
MLSKN.NX,Microskin Plc,ENX,,France
MLWEY.PA,Weya SA,PAR,Diversified Utilities,France
MLP.F,MLP AG,FRA,Asset Management,France
MLUMG.PA,Umalis Group,PAR,Staffing & Outsourcing Services,France
MLCMI.NX,Societe De Conseil En Externalisation Et En Marketing Internet Société Anonyme,ENX,,France
MLSIC.NX,Financiere Sicomax Société Anonyme,ENX,,France
MLHOT.PA,Hotelim Société Anonyme,PAR,Lodging,France
MLPSH.NX,T.P.S.H. Société Anonyme,ENX,,France
MLORC.PA,Orclass Com,PAR,"Specialty Retail, Other",France
MLMII.NX,Maison Internationale de l'Informatique S.A.S.,ENX,,France
MLSEC.PA,SECURINFOR Société Anonyme,PAR,Information Technology Services,France
MLMOV.PA,Moviken-SLE,PAR,,France
MLCHE.PA,Cheops Technology France SA,PAR,Information Technology Services,France
MLNES.PA,NESSYA,PAR,,France
MLTEA.NX,SA Team,ENX,,France
MLTEA.PA,SA Team,PAR,Aerospace/Defense - Major Diversified,France
MLHCF.PA,Home Concept,PAR,,France
MLBAT.PA,Batla Minerals SA,PAR,Industrial Metals & Minerals,France
MLMAD.PA,Made SA,PAR,Diversified Utilities,France
MLCSV.PA,CONSULT VOYAGES,PAR,,France
MLVIS.PA,Visio Nerf,PAR,Diversified Machinery,France
MLSOL.PA,Solia SA,PAR,Packaging & Containers,France
MLPHO.PA,Photonike Capital SA,PAR,Diversified Utilities,France
MLMUT.PA,SA Mutualize Corporation,PAR,,France
MLWTT.PA,Wt-Trader,PAR,,France
MLONL.PA,Onlineformapro S.A.,PAR,Internet Information Providers,France
MLDEX.PA,DEBFLEX S.A.,PAR,Diversified Electronics,France
MLOSA.PA,O Sorbet D'amour SA,PAR,,France
MLTRS.PA,TRSB Groupe,PAR,,France
MLRAM.NX,Raphaël Michel S.A.,ENX,,France
MLWEY.NX,Weya SA,ENX,,France
MLPPF.PA,Point Parfums,PAR,,France
MLMNR.PA,MNR GROUP SA,PAR,Aerospace/Defense - Major Diversified,France
MLTRA.NX,Compagnie des Tramways de Rouen SA,ENX,,France
MLPRI.PA,Societe Nationale de Propriete d'Immeubles,PAR,,France
MLSUM.PA,Sumo Resources Plc,PAR,,France
MLPRO.PA,Protektus AG,PAR,,France
MLNOV.NX,Novatech Industries,ENX,,France
MLCLP.PA,"Colipays, S.A.",PAR,"Specialty Retail, Other",France
MLDTB.PA,datBIM SA,PAR,,France
MLTDS.NX,Les Thermes de Saujon Société Anonyme,ENX,,France
MLCNT.NX,Consort NT SA,ENX,,France
MLAAE.PA,Caire,PAR,"Air Services, Other",France
MLVAL.NX,Valoneo SAS,ENX,,France
MLWTT.NX,Wt-Trader,ENX,,France
MLATV.PA,A Toute Vitesse SA,PAR,Business Services,France
MLSOC.PA,SOCREP,PAR,,France
MLPGO.PA,PGO Automobiles S.A.,PAR,Auto Manufacturers - Major,France
MLUNI.PA,Universal BE,PAR,,France
MMY.F,"MAXIMUS, Inc.",FRA,,France
4QX.F,MMP Resources Limited,FRA,,France
MM7.F,Mears Group plc,FRA,,France
MMX.F,"Martin Marietta Materials, Inc.",FRA,,France
MM4.F,Metallica Minerals Limited,FRA,,France
2P9.F,MMJ Phytotech Limited,FRA,,France
COE.F,Coor Service Management Holding AB (publ),FRA,,France
PXU.F,MNP Petroleum Corporation,FRA,,France
3PZ1.F,"Pzena Investment Management, Inc",FRA,,France
MN0.F,"Manning & Napier, Inc.",FRA,,France
3HG.F,China Minerals Mining Corporation,FRA,,France
MNV6.F,Mainova AG,FRA,,France
MN2.F,MN2.F,FRA,,France
2MN.F,MND Group Société Anonyme,FRA,,France
6ND.F,New Destiny Mining Corp.,FRA,,France
MNK.F,Minerals Technologies Inc.,FRA,,France
WC7.F,Wallbridge Mining Company Limited,FRA,,France
9PM.F,Primero Mining Corp.,FRA,,France
MN3.F,Man Group plc,FRA,,France
NM9.F,Nouveau Monde Graphite Inc.,FRA,,France
UR2.F,Orosur Mining Inc.,FRA,,France
9SC1.F,SUNSET COVE MINING,FRA,,France
4CX1.F,Carmax Mining Corp.,FRA,,France
TL0.F,"Tesla, Inc.",FRA,,France
S6UN.F,SecureCom Mobile Inc.,FRA,,France
5TJ.F,Computer Modelling Group Ltd.,FRA,,France
MO7A.F,Moog Inc.,FRA,,France
4MO.F,Montego Resources Inc.,FRA,,France
MTR.F,Mothercare plc,FRA,,France
MR2.F,"Monro Muffler Brake, Inc.",FRA,,France
MOR.F,Morphosys AG,FRA,Biotechnology,France
0ME.F,"MOBILEYE N.V. EO -,01",FRA,,France
1OL.F,Odd Molly International AB (publ),FRA,,France
4OH2.F,Monster Uranium Corp.,FRA,,France
THM.F,TAYLOR MORRISON HOME A,FRA,,France
MWK.F,"Mohawk Industries, Inc.",FRA,,France
MO7.F,Modern Times Group Mtg AB,FRA,,France
S5GM.F,Montan Mining Corp.,FRA,,France
N1M.F,net mobile AG,FRA,,France
MRS.F,"Morningstar, Inc.",FRA,,France
P5Z.F,Pele Mountain Resources Inc.,FRA,,France
COQ.F,Copper Mountain Mining Corporation,FRA,,France
MOJB.F,M1 Limited,FRA,,France
MONC.PA,Financiere Moncey SA,PAR,Conglomerates,France
WK3D.F,Siyata Mobile Inc.,FRA,,France
MOP.F,Moneta Porcupine Mines Inc.,FRA,,France
UMD.F,UMT United Mobility Technology AG,FRA,,France
SRU.F,"Standard Motor Products, Inc.",FRA,,France
SMB.F,Schwälbchen Molkerei Jakob Berz AG,FRA,,France
NY7.F,Molson Coors Brewing Company,FRA,,France
17M.F,Moelis & Company,FRA,,France
MOI.F,"Monarch Casino & Resort, Inc.",FRA,,France
1N4.F,New Mountain Finance Corporation,FRA,,France
MTLA.F,"Motorola Solutions, Inc.",FRA,,France
MONT.PA,MONT.PA,PAR,,France
2NS.F,Nationstar Mortgage Holdings Inc.,FRA,,France
SP8.F,"Spartan Motors, Inc.",FRA,,France
